4,2,-19,-30,-12,-1,3,13,M
2,27,2,3,-2,0,0,5,M
5,1,1,19,2,4,3,10,M
-6,-8,7,-2,-6,-2,-4,-7,M
11,10,-46,-26,-3,1,-1,4,M
5,19,4,2,-4,-1,3,8,M
-16,-13,-5,14,3,5,3,2,M
1,-13,-8,-19,-12,-7,-3,5,M
0,4,18,4,10,2,-5,-6,M
2,23,31,22,-1,-2,-2,9,M
3,-4,29,15,3,4,0,27,N
-2,3,32,18,0,0,-2,4,N
3,-2,17,13,12,2,8,-1,N
-9,-9,4,-8,-4,-4,0,-14,N
1,0,9,6,4,-4,-8,20,N
1,1,-4,-5,5,6,-1,6,N
-1,9,-6,-8,-2,-6,-4,-4,N
9,25,19,26,3,8,8,30,N
3,-20,-15,-12,-5,-9,10,12,N
-13,-35,-21,-21,7,5,2,12,N
-4,9,-9,-43,-4,-2,0,-22,N
-6,6,40,24,-3,-4,-2,-6,N
9,4,-4,14,8,6,-2,7,N
-2,-3,24,12,0,-1,-6,21,N
6,-8,-3,-9,-6,-3,2,6,N
3,15,-16,2,0,4,14,16,N
1,6,-44,-19,-3,-3,-2,2,N
-4,6,21,0,-4,4,4,-9,N
11,11,1,-18,-8,1,-5,31,N
-2,9,28,5,-3,-2,-11,-19,N
-6,-4,3,2,-7,-7,-7,-40,N
13,-3,5,0,5,5,6,-4,N
12,9,-5,5,-3,-1,-4,21,N
3,8,-32,8,1,-2,1,-16,N
-12,-3,-13,-17,-7,-2,-8,-24,N
16,0,-14,0,6,5,6,20,N
1,-1,-16,-5,1,-2,-6,13,N
6,-2,-57,-36,-15,-5,2,26,N
5,5,4,7,15,3,1,9,N
-4,1,16,-4,6,5,12,6,N
-9,0,-16,-8,-3,-3,-5,-26,N
7,-4,38,23,3,-1,-5,-12,N
3,5,-13,-7,-8,-3,-7,0,N
-7,1,26,30,10,2,-2,-28,N
2,1,19,14,-2,3,4,20,N
-10,-11,11,2,1,-4,-9,-5,N
11,8,38,-2,6,9,12,-8,N
-22,-21,-83,-51,-4,-7,-5,-79,N
7,7,-5,4,-3,-1,6,16,N
4,6,6,19,10,-1,-9,-74,N
-5,2,-26,-18,-1,-3,-12,3,N
10,5,6,20,7,10,6,38,N
6,4,37,11,1,1,0,16,N
-6,-2,-42,-14,-5,-9,-6,-45,N
2,-4,47,16,3,0,2,5,N
-11,-8,-46,-13,-2,-3,-9,-27,N
4,4,18,12,3,4,-1,21,N
-9,-16,0,-15,-1,-9,-9,7,N
-6,-7,0,14,1,2,-3,-14,N
-1,-7,8,17,4,1,7,7,N
-4,-10,19,10,2,-1,-1,-5,O
-2,-14,6,-20,-13,-4,7,1,O
0,-3,-23,-13,-7,-3,-6,-4,O
3,5,19,5,2,0,-7,6,O
0,-13,-10,13,-1,-2,-1,3,O
-1,-19,21,10,-2,1,4,5,O
0,13,0,-2,3,-4,-6,-3,O
0,-10,23,-11,-9,-5,-10,-3,O
7,13,9,9,0,4,5,-1,O
2,12,23,9,3,1,6,-1,O
4,1,-21,0,4,2,-4,2,O
-1,8,-9,-10,1,3,16,3,O
1,3,-1,-4,-2,0,-5,0,O
-3,-11,-36,-22,-2,1,10,9,O
4,21,15,14,2,-4,-3,1,O
4,11,30,15,3,1,-5,1,O
-1,-3,-17,-13,-3,1,1,-8,O
0,1,-50,-27,-2,-5,15,4,O
3,15,25,26,8,3,0,-7,O
-1,7,22,19,5,5,5,-6,O
-1,-2,-3,-15,0,-6,-12,2,O
-2,-8,40,3,-3,0,-3,1,O
-6,-2,19,-19,-14,-2,0,-11,O
2,4,4,19,7,-1,-2,3,O
-1,-7,2,1,-2,-3,-5,6,O
-1,9,20,14,-1,1,-2,-3,O
-1,-14,3,14,8,7,12,-1,O
0,1,-2,-2,-6,-2,-21,3,O
-3,1,0,-3,0,-2,2,-6,O
2,-8,-20,-7,-9,-2,0,0,O
-5,5,-17,2,0,0,4,-9,O
2,-8,41,23,3,2,2,5,O
0,-4,-10,-8,-3,1,4,6,O
-1,-2,19,2,3,3,4,1,O
0,8,38,12,0,0,-1,-9,O
2,-5,-1,3,2,4,8,6,O
3,4,0,11,-2,-1,0,9,O
-2,-6,-12,2,-3,-2,7,-12,O
2,-2,-6,10,1,1,-4,5,O
-3,-4,-9,-5,-1,2,-4,9,O
0,-5,-29,-18,-7,-3,8,5,O
0,-2,20,4,1,-1,-14,-10,O
0,19,33,20,-1,-1,-11,2,O
3,14,20,12,1,1,-7,3,O
0,-8,12,3,-3,-2,8,-9,O
-2,-15,2,2,-3,-3,4,4,O
-2,3,1,-5,-3,-5,-12,-5,O
-6,-3,7,-6,-3,-5,-5,-4,O
0,8,35,10,-1,-1,-2,-8,O
3,0,13,3,-2,-2,-4,10,O
1,3,5,8,5,3,4,12,P
3,-2,-6,-12,-2,-1,0,8,P
-15,-8,8,3,3,0,-2,-15,P
0,5,2,-1,-5,-2,0,10,P
5,-10,-4,-3,-1,0,2,84,P
-6,-4,-6,7,0,0,-1,-37,P
-1,-4,-1,-5,-4,-3,-7,-30,P
-13,-8,-7,-10,-3,1,2,-10,P
6,-9,2,-8,-2,-4,-7,-20,P
-12,-1,-8,1,0,-1,1,8,P
-8,-3,-1,2,1,2,-8,-86,P
5,0,0,-6,0,-1,0,16,P
-1,-1,-6,-1,-1,0,-5,-68,P
-7,-6,-7,2,-5,-1,-2,7,P
4,13,0,-5,-1,-1,3,21,P
-9,-1,-16,2,0,4,7,-6,P
8,4,8,4,3,2,5,34,P
-2,-12,5,10,1,-4,-3,1,P
-9,-3,-4,-5,2,0,-1,5,P
6,-1,3,2,5,5,2,29,P
-15,-5,5,9,-1,0,-1,-36,P
-2,4,9,-8,-3,-2,0,-23,P
10,8,0,-5,-1,-1,-1,23,P
-6,-7,7,5,-1,-1,4,-11,P
0,5,7,13,3,-2,0,21,P
14,13,9,9,3,1,5,5,P
-8,-9,-20,11,-3,-2,-2,0,P
-15,-13,-1,-3,-1,1,-4,-3,P
-4,2,-3,-1,3,0,-5,-21,P
0,-1,5,1,2,2,8,42,P
-1,-10,-2,-6,-2,1,1,1,P
-4,13,7,11,2,1,0,-11,P
-6,-2,6,-4,-1,0,-3,-22,P
0,4,7,1,0,3,2,5,P
-2,2,-1,3,3,1,0,-47,P
8,12,3,11,0,-1,-1,12,P
12,2,-2,-8,-3,0,3,37,P
5,-6,3,3,4,0,-2,4,P
12,11,6,3,-1,1,7,59,P
-4,-2,-3,-8,-2,-1,5,17,P
6,0,-8,-9,2,1,4,18,P
-5,-5,-1,7,0,-5,-5,7,P
0,1,3,20,4,4,-1,8,P
4,0,-11,-5,0,3,4,37,P
-4,-16,-3,4,1,-1,-1,-31,P
-12,-15,-6,3,2,0,1,30,P
0,2,-1,7,0,-2,-2,5,P
-12,-8,3,0,-4,-2,-7,-47,P
-2,7,8,10,3,4,7,25,P
-2,-8,2,-2,-1,-3,-7,-6,P
7,-5,-5,15,-1,-1,13,20,Q
16,8,-1,-7,-6,-6,-22,-10,Q
-4,-2,-3,3,-5,-1,-1,-6,Q
-8,-13,-1,-7,-9,-4,-4,-4,Q
7,-2,-2,-2,-2,5,10,-10,Q
-3,0,0,-4,-2,2,2,7,Q
4,3,-3,-7,-4,-2,-4,-4,Q
-4,11,3,-12,-1,2,-2,-12,Q
6,14,3,15,3,3,3,0,Q
10,5,4,-2,-1,-2,1,5,Q
12,-7,11,-1,-4,-5,3,21,Q
-1,4,-3,7,1,0,0,-5,Q
13,2,-6,-1,1,1,5,3,Q
-2,-11,2,-3,-2,1,-2,-6,Q
5,5,1,-5,-1,-2,5,1,Q
-7,-10,-6,-10,0,-4,-4,2,Q
2,2,3,3,-5,1,3,3,Q
-3,-8,-2,-12,-1,0,0,0,Q
-5,-12,-9,-15,-3,4,5,2,Q
-6,-7,-12,-1,-1,-1,3,9,Q
-1,-4,1,12,-3,-5,-7,9,Q
-1,-3,3,5,1,3,1,4,Q
0,-3,-5,-8,-3,-1,-5,-15,Q
1,-6,-3,7,2,1,-6,12,Q
0,0,-3,1,1,3,5,1,Q
-4,-5,3,-2,-2,-2,-1,-2,Q
-3,-4,1,-4,-2,2,1,11,Q
2,8,0,2,1,3,4,1,Q
-1,-11,-4,-3,-3,-3,-7,-2,Q
3,0,4,2,3,4,3,3,Q
3,6,2,12,4,0,-3,9,Q
-5,-25,-9,-16,-1,0,2,4,Q
-1,-6,1,0,3,4,2,9,Q
7,24,-1,10,2,1,-1,1,Q
1,-2,1,-3,-2,-1,-2,13,Q
-2,5,-4,-6,1,1,3,12,Q
-7,3,-2,-8,-6,-1,-3,-7,Q
4,5,11,4,3,1,4,4,Q
-3,-14,1,-4,-3,-1,5,1,Q
-5,0,2,-2,2,2,5,1,Q
-5,-1,-7,1,1,2,2,-17,Q
-1,4,4,2,0,0,2,11,Q
6,-11,2,-1,-2,-8,-4,20,Q
-2,-3,0,1,-4,-2,4,18,Q
-7,-11,-6,4,-2,-6,-3,-17,Q
2,8,2,6,3,2,-1,4,Q
9,16,5,5,1,4,5,16,Q
7,-2,0,3,-3,-3,-1,10,Q
0,4,-5,-15,-2,2,1,-14,Q
7,4,0,7,0,0,2,0,Q
-23,-4,25,8,2,9,16,-41,R
-1,-18,-22,10,-4,4,-1,-51,R
6,6,-19,-25,-1,-4,38,14,R
7,4,30,-65,-14,-8,11,20,R
-8,-6,-15,18,2,-2,-23,5,R
6,2,-50,-23,4,6,15,21,R
3,-2,2,31,8,6,27,40,R
22,-9,-29,11,-8,-9,-9,56,R
-5,4,-9,4,0,1,-9,-9,R
25,10,-67,-33,6,1,4,23,R
3,1,-2,36,13,7,2,-23,R
17,7,4,-81,-14,-6,-5,17,R
-21,-17,-15,14,-10,-8,-9,-76,R
11,3,-29,-7,8,1,-21,16,R
26,-2,-5,-58,-12,-9,-12,69,R
-18,-8,2,4,-7,-8,-6,-46,R
12,12,-15,-45,0,4,-11,1,R
-21,-7,37,-41,-7,1,-1,-16,R
-30,-11,32,-82,-29,-9,5,-41,R
5,2,-32,30,7,0,-5,4,R
-29,-1,-4,10,8,1,-6,-29,R
4,-5,-17,-19,-5,-6,-10,26,R
-1,1,-20,-9,-2,-1,-2,-9,R
-7,3,30,-16,-13,-9,-27,-12,R
-26,10,43,48,-1,-5,-15,-50,R
-26,-4,-36,-49,1,2,-1,-62,R
4,-2,-16,20,1,-4,66,48,R
3,2,20,-23,-7,5,-13,59,R
-10,-2,50,11,-16,-6,15,-4,R
9,8,1,-16,1,-3,2,24,R
2,20,-3,-12,13,5,-4,10,R
-7,-5,12,39,0,-3,3,14,R
-3,1,4,-37,-7,-5,-15,-66,R
-34,-11,-1,-11,-6,-5,14,-85,R
3,-17,21,14,-9,-9,-9,29,R
-3,-12,-42,-22,7,1,11,2,R
-1,3,-22,-33,-2,1,-17,-7,R
0,1,26,23,1,-1,2,-8,R
1,-1,21,11,-1,3,12,7,R
5,-3,-2,-52,-9,0,7,11,R
12,6,9,-15,2,3,9,4,R
10,15,11,35,3,1,-10,2,R
-5,1,36,18,1,2,1,-7,R
-11,0,12,8,-2,-2,-4,-45,R
-3,2,19,47,1,-3,-6,8,R
8,3,-28,-8,5,1,6,28,R
2,-1,-14,-47,-5,-3,7,25,R
13,3,44,24,16,13,42,42,R
7,12,14,36,6,5,3,22,R
-8,-10,-30,57,-3,-2,6,-1,R
-5,5,14,-5,0,-1,-11,2,S
-13,4,27,13,3,-5,-8,-25,S
5,16,-11,0,-2,-2,4,4,S
0,-39,-4,-27,3,3,1,20,S
3,42,22,29,2,2,7,-5,S
-8,-8,21,8,1,-4,-8,-7,S
-7,-26,23,11,-1,-2,-6,-25,S
5,13,6,-7,-5,-1,10,11,S
8,24,53,-2,-5,-7,-1,1,S
11,15,-8,3,6,1,-1,15,S
7,-21,-15,-5,-7,-5,0,3,S
-1,-15,-29,-16,-2,4,-1,-1,S
-9,5,6,-9,2,5,0,13,S
-1,15,18,4,8,2,-11,18,S
-3,-50,-16,-4,-1,-3,-2,0,S
13,27,-17,10,1,2,6,19,S
0,16,4,6,6,6,2,0,S
-4,-7,3,-7,-2,-5,-11,-8,S
-5,25,3,0,-6,-2,-4,-29,S
3,-3,-39,13,10,9,1,8,S
-6,14,10,-1,-14,-5,4,8,S
0,-1,6,-4,-8,-5,1,10,S
-1,23,-23,-5,3,-1,0,-11,S
-2,24,38,25,7,3,3,13,S
5,-6,-36,-14,-4,-1,-3,14,S
2,-5,25,10,-2,0,7,3,S
-7,9,-1,-2,-4,1,-6,-8,S
-5,-4,-20,-12,-4,2,4,-11,S
-7,-8,38,28,2,-1,-4,1,S
11,-5,28,6,-6,-2,6,-2,S
13,43,14,12,6,5,0,0,S
-6,-15,-6,3,-8,-6,1,-2,S
-6,-10,-7,12,-1,2,-5,-5,S
6,4,27,15,3,5,-1,10,S
5,-4,-5,-1,8,3,5,25,S
-12,-38,15,12,2,-2,-8,-7,S
2,34,28,36,6,5,10,2,S
8,4,31,22,6,5,1,16,S
-6,-39,-5,-10,-2,-4,-5,-25,S
-3,5,37,22,5,2,2,-12,S
-1,0,-28,-8,-5,0,-3,3,S
-3,-4,-30,-7,-2,0,5,15,S
-1,-1,20,15,1,-4,-1,2,S
4,29,-7,-7,-1,-1,-6,3,S
2,9,8,-5,2,3,-1,0,S
2,-13,1,0,-2,1,1,-6,S
2,-8,11,5,1,5,8,1,S
6,13,1,2,-2,2,1,0,S
1,6,0,1,5,-6,-13,-3,S
2,3,9,1,-7,0,1,-2,S
1,1,11,-15,-3,1,4,0,T
4,7,5,17,24,6,1,2,T
5,2,-4,-6,-3,9,10,6,T
-1,3,18,5,3,-3,-6,4,T
8,14,12,14,2,9,-1,-1,T
-10,7,-3,-22,9,2,0,-32,T
1,-10,-23,28,8,-3,-4,-3,T
8,10,-28,-11,-9,3,3,8,T
7,13,15,13,1,0,7,18,T
2,-7,-6,-7,-1,0,2,6,T
-1,7,11,11,0,-1,0,-11,T
11,12,-12,11,0,-1,2,22,T
0,-5,-2,-5,9,-4,-6,-14,T
-1,10,-6,3,1,4,8,23,T
-2,-3,-10,-24,-4,1,5,25,T
-11,-2,-42,-18,5,3,-4,-78,T
-2,-2,-24,-17,-9,-7,-4,10,T
2,17,46,2,9,4,8,18,T
-7,-3,-18,-19,-6,3,8,-23,T
-8,-19,-14,10,-2,-7,-6,-5,T
0,-39,-31,-1,0,-2,-3,25,T
-3,-16,18,-3,0,4,-2,21,T
-10,-21,6,-8,-5,-1,-5,-9,T
5,-4,4,-10,6,2,4,39,T
0,2,2,-16,-6,3,10,-2,T
3,5,-18,-9,-5,1,6,-11,T
1,-17,-7,3,-1,0,-6,9,T
-7,4,2,8,1,2,-1,-14,T
2,3,12,-9,-1,1,0,2,T
-7,-1,6,-3,-2,7,4,-24,T
-20,-17,6,-2,-15,-9,-11,-93,T
4,6,-9,12,11,7,2,-2,T
1,6,27,4,-4,-7,-3,18,T
-6,0,12,-2,-1,-1,2,-5,T
-19,-1,16,0,12,5,-12,-110,T
10,-9,-6,9,2,0,5,50,T
-10,-13,-24,8,1,3,-11,-42,T
11,2,-13,7,3,-2,5,42,T
-2,-2,-27,-17,-4,2,1,2,T
2,4,6,-17,-4,-3,-10,19,T
-3,-13,14,9,3,-5,0,7,T
-6,-10,30,-4,-2,-1,1,15,T
9,3,-15,-17,1,-2,0,17,T
-4,-2,-17,-5,-10,-4,-6,-44,T
-12,0,10,-2,-2,-4,-7,-16,T
5,5,-6,-5,-2,1,11,12,T
8,1,9,4,-1,-6,-7,20,T
9,-6,4,-2,-2,2,3,28,T
-18,-1,2,7,-2,-4,-2,-88,T
-4,-17,13,19,7,8,1,-27,T
11,-2,-22,-3,2,0,-8,44,U
-5,-8,-38,-71,-7,-5,-3,-2,U
1,8,11,-2,6,-3,3,-42,U
-6,-4,-2,1,-4,-3,-5,12,U
-5,0,55,18,11,5,-4,-1,U
13,-1,-21,-77,-11,-2,8,69,U
-13,-5,27,5,2,0,-12,-33,U
-2,14,31,46,2,-11,-11,-15,U
-11,4,1,41,4,5,-10,-24,U
16,-7,21,-45,-7,-6,-1,24,U
3,-2,-41,-29,-8,-5,-24,-14,U
-8,-2,-13,-40,-7,-6,5,-33,U
7,7,-6,6,11,4,11,52,U
-12,-4,-38,-3,2,0,3,-21,U
-5,-4,5,30,1,-1,13,30,U
-2,-11,-1,1,5,1,-3,8,U
-1,3,27,-8,1,0,5,-2,U
0,3,12,-8,0,-9,0,4,U
-4,3,33,6,-6,-1,-1,-34,U
-17,-10,22,47,5,1,-8,-67,U
1,1,17,-13,-10,-5,-5,31,U
8,3,8,24,7,5,-5,29,U
-16,-8,-38,-8,-10,-8,15,9,U
8,9,35,25,1,2,6,16,U
1,-10,-1,-16,-10,-8,0,-3,U
8,3,18,23,1,6,9,32,U
-1,6,4,1,6,9,6,-28,U
15,0,48,39,-2,1,0,77,U
5,4,-11,-3,10,7,7,-7,U
8,2,-4,-22,-4,-5,-8,-24,U
3,6,-32,22,2,-2,-2,-2,U
-22,-4,-29,11,1,-2,-17,-94,U
15,4,-21,-16,10,5,22,16,U
20,15,42,40,5,2,-4,26,U
-19,-7,3,27,-4,-2,12,-8,U
0,2,22,-17,-5,-3,-14,-7,U
-10,0,10,0,-1,3,7,-28,U
1,-1,25,56,1,-1,19,-7,U
8,-1,11,-3,-9,-15,-2,31,U
-18,7,20,-19,-2,4,-11,-74,U
2,-3,-3,-22,-4,-1,-4,-7,U
-15,5,5,6,3,1,-7,-85,U
17,-6,18,18,-4,-8,3,84,U
2,-7,-10,-14,-2,0,5,-45,U
-7,-5,-23,-14,-12,-6,4,-4,U
7,6,-32,1,-3,-4,21,28,U
-7,-4,3,27,2,2,2,-24,U
-7,-1,30,7,-4,-2,-7,-45,U
8,-4,-3,-27,-2,4,0,43,U
-6,-2,11,33,4,4,-3,1,U
0,-2,14,-12,1,0,3,14,V
-15,-10,-32,-12,-4,-7,-16,-27,V
2,7,10,42,3,-9,6,2,V
-10,-14,-4,15,-6,-3,3,-23,V
-9,-1,-6,-36,0,1,-6,-12,V
4,-3,14,17,-5,-4,-23,-12,V
-7,3,-10,24,6,0,-4,-12,V
-8,-1,15,38,1,2,-11,-20,V
7,6,-42,-14,0,-3,0,36,V
12,3,-38,21,24,16,7,-4,V
9,2,4,41,-5,-5,-6,4,V
-18,-1,2,-13,-6,-4,-14,-15,V
-1,1,-20,20,-3,1,19,-1,V
-2,3,-8,46,9,-2,-11,-4,V
6,9,-39,5,16,10,0,14,V
-4,5,-18,60,17,6,10,4,V
7,-8,19,17,-6,-3,16,29,V
5,1,-24,-31,4,3,15,17,V
-5,-2,-17,12,1,3,-26,-32,V
-15,-3,6,-33,-9,-6,11,-41,V
-3,-2,-24,25,1,0,-21,-15,V
1,0,-45,-104,-16,-3,-6,10,V
4,-1,13,55,3,1,-3,8,V
5,-2,-30,-54,-6,-4,10,32,V
-8,-5,-31,-5,-12,-2,1,0,V
5,4,12,-9,3,-3,5,-16,V
-1,-1,-27,-28,0,4,21,2,V
-10,-10,4,-49,-7,-9,-19,-13,V
4,-3,-15,-4,-5,-2,-13,33,V
13,7,5,57,9,4,10,33,V
-3,2,15,3,2,1,-9,-11,V
6,-4,13,15,0,2,-12,19,V
-3,0,-21,-3,13,6,7,-3,V
-5,-13,-6,-31,-17,-11,-5,-15,V
0,-8,-67,-49,6,6,-12,9,V
-1,9,-4,14,-3,-4,-4,17,V
2,4,-14,-20,0,4,14,3,V
0,7,-8,-24,-4,-6,9,17,V
-1,-2,20,10,4,1,-9,-9,V
-15,-7,57,33,0,-1,7,-48,V
10,11,-32,-16,12,7,-4,4,V
3,-1,-7,-18,-2,0,14,10,V
7,-1,1,10,5,3,-13,25,V
22,-2,-49,-15,-3,0,16,33,V
-31,-4,38,16,-6,-6,-7,-73,V
2,-2,-46,-46,3,9,5,5,V
12,7,-13,26,12,5,-2,20,V
3,3,-19,-6,11,5,-5,20,V
20,7,11,-1,2,-1,9,55,V
-9,-7,10,16,-8,-10,7,-18,V
-2,9,118,51,13,-2,-20,-11,W
-4,-7,-41,5,-1,-5,-5,-10,W
4,5,-82,-26,-6,-1,7,-4,W
3,-1,16,-11,6,2,-23,-10,W
2,7,19,23,8,3,-9,-5,W
3,13,91,86,10,-5,-4,-4,W
-7,-21,-96,-53,-9,-6,-10,-9,W
-5,-2,42,43,1,-3,4,1,W
2,16,68,27,-5,0,9,-8,W
-15,-15,-85,-67,-7,-2,-3,1,W
4,1,46,2,9,9,13,1,W
2,-4,43,57,6,4,-4,6,W
3,6,67,27,8,9,-1,-4,W
-4,-12,-73,-55,-16,1,9,-9,W
4,12,127,87,22,6,25,-3,W
-1,0,-8,-8,-5,3,-26,-7,W
-1,1,15,19,-1,-1,24,5,W
-7,-9,-68,-49,-17,-17,-8,-7,W
0,-2,3,30,0,-5,18,3,W
0,2,27,-30,3,3,1,1,W
1,-1,-12,-18,-6,-5,-1,1,W
3,5,29,56,12,6,-30,-8,W
0,5,49,47,4,1,23,1,W
2,4,54,51,6,1,-2,-1,W
5,-1,-47,-88,-3,-5,-13,1,W
1,2,29,-31,-8,9,11,1,W
-3,-11,-10,-2,-14,-1,-1,2,W
0,-1,32,32,4,-2,7,3,W
0,1,-34,-58,2,-4,-4,4,W
1,7,26,40,7,6,-20,-4,W
-3,1,44,62,3,2,-5,-8,W
-2,14,127,-12,12,5,-7,-4,W
-4,-13,-77,-12,-13,-6,-30,-12,W
7,9,56,21,13,7,23,7,W
-3,-7,16,-4,-5,-2,37,3,W
-5,-11,-79,-58,-5,-8,19,6,W
-12,-6,5,-81,-14,-5,-11,-4,W
2,8,28,32,1,-13,-4,5,W
2,-2,17,-24,-7,-4,-19,-11,W
-4,-7,-37,16,-3,-2,10,-1,W
3,-7,-52,-22,-2,-3,-3,-5,W
-1,-3,-14,-43,-11,-1,2,-4,W
-1,-2,51,36,2,-5,24,-6,W
-9,-12,-89,-68,-19,-9,-28,-22,W
-3,-5,17,-25,-11,-3,6,4,W
3,4,27,-5,3,-2,20,5,W
3,8,10,76,26,18,3,-4,W
-6,-9,-32,-46,-12,-10,18,4,W
-9,1,83,-44,-5,-4,-10,4,W
-2,-7,-25,27,5,-1,-5,-12,W
-1,0,11,8,-5,-1,8,0,X
3,8,20,8,0,-2,-11,1,X
-11,-17,13,-28,-4,-2,-6,-24,X
1,4,-7,-9,-7,-2,-6,4,X
-14,-5,4,17,4,3,4,3,X
-5,-8,9,20,1,-2,-1,3,X
7,-7,-20,-12,-2,5,6,6,X
-3,5,-3,7,-2,2,1,-17,X
0,-4,8,-7,1,-1,-3,6,X
5,-10,3,17,-11,-11,2,4,X
2,5,10,5,-1,0,0,-1,X
-1,-5,-20,-7,-2,0,-5,-5,X
0,0,0,-4,-1,1,2,5,X
2,-10,-1,0,1,0,1,5,X
-1,6,11,2,5,2,-9,-12,X
6,-4,-3,0,-1,-4,2,8,X
3,9,13,-7,-2,-5,12,-5,X
0,1,-3,20,1,0,2,-5,X
-4,-4,-7,-3,5,2,0,2,X
-1,-3,-3,-12,2,1,-9,-11,X
8,12,-4,-1,5,0,-5,0,X
6,-6,-30,-6,-3,2,23,7,X
-1,3,7,-9,-1,-3,-3,1,X
2,5,6,4,-5,-1,-1,1,X
10,-5,-14,-2,-1,-2,29,6,X
-2,4,3,-15,-4,-7,-10,5,X
-1,-12,-3,32,6,2,-17,-8,X
9,8,-1,4,-4,-3,-3,2,X
-5,-1,16,-7,1,2,-3,-7,X
-2,2,17,-10,-4,-3,4,1,X
1,-1,6,-26,-1,-1,-9,0,X
-4,7,11,21,0,-2,4,3,X
-1,0,-7,6,-1,1,-8,1,X
3,5,8,2,-2,0,5,-2,X
2,11,22,21,0,-2,3,0,X
-7,-11,-4,-6,-5,-4,-4,-10,X
-12,-7,4,-2,-1,-2,-2,-9,X
-13,-2,-4,-13,-12,-9,-11,-5,X
1,-3,1,-15,0,1,-7,2,X
4,-2,11,11,3,1,0,5,X
-2,-7,-33,-18,-7,-3,-2,-7,X
-1,-10,-14,-11,2,4,7,1,X
-3,1,5,1,-7,1,20,0,X
-1,-5,-9,31,-2,-2,-1,-1,X
-2,3,5,11,7,1,-2,3,X
10,13,10,-16,-1,6,2,3,X
-11,-28,-2,-9,-10,-7,18,-20,X
2,3,-10,-13,2,-2,1,4,X
-2,-5,1,16,3,0,0,0,X
-1,-10,21,1,0,-1,-6,3,X
1,25,47,17,2,-3,6,-5,Y
-4,-31,-64,-21,-8,-5,-6,-15,Y
3,19,33,16,6,2,2,10,Y
-2,2,26,6,-1,-1,-18,2,Y
3,-7,-20,-12,-6,-1,6,-6,Y
3,17,-11,4,2,0,1,20,Y
-3,-19,-51,-14,-5,-1,5,20,Y
-11,4,68,8,-1,-2,1,-2,Y
-5,-14,-40,1,-2,-1,2,-19,Y
3,-6,44,8,0,2,0,9,Y
-1,0,-18,0,4,10,6,4,Y
1,0,12,11,1,0,18,7,Y
-4,-12,-5,-15,-7,-3,-16,1,Y
-6,-10,0,5,5,3,6,5,Y
5,3,61,26,10,8,10,5,Y
8,7,-40,-3,0,2,-3,8,Y
9,25,64,11,-2,-4,14,27,Y
12,28,31,12,1,0,1,16,Y
5,23,75,23,8,-3,-3,11,Y
-9,-7,-68,-10,-8,-3,-2,-32,Y
-10,-15,-39,1,5,6,5,12,Y
-9,-1,-17,-7,-6,-4,-2,-30,Y
-1,-14,18,3,-2,-6,-2,6,Y
-9,-35,-76,-21,-14,-11,-11,9,Y
2,-26,69,-14,-7,-9,-6,26,Y
-3,0,-34,-7,1,5,0,-27,Y
-20,-45,-70,-26,-16,-8,-18,-24,Y
4,8,15,9,-1,-3,-2,19,Y
2,-13,-29,-7,2,7,7,10,Y
3,9,-5,9,7,4,0,14,Y
0,10,71,14,3,1,2,5,Y
-4,4,27,8,-2,-4,-13,-10,Y
13,41,127,41,16,14,18,22,Y
-6,-28,-71,-19,-6,14,17,-5,Y
8,-8,-31,3,6,4,12,44,Y
2,-1,88,6,-5,-1,-6,11,Y
11,21,18,15,4,-2,8,13,Y
2,11,85,9,0,1,-1,15,Y
6,5,10,6,-3,-2,1,10,Y
-5,-4,-74,-19,-5,-2,3,4,Y
1,7,-32,-3,-7,-7,-7,3,Y
7,14,84,19,11,9,3,12,Y
-1,-4,41,-1,-2,-2,0,0,Y
-7,-18,-27,-11,-3,2,-21,-9,Y
1,6,19,4,1,0,-10,-11,Y
2,-4,-49,-12,-7,-2,0,8,Y
-6,-11,-77,-14,-6,-10,-6,-5,Y
10,27,42,32,10,5,0,-1,Y
-2,-29,-69,-26,-7,-10,-18,24,Y
-6,7,21,5,0,-2,-2,-8,Y
-1,-4,1,12,-1,-5,-6,-5,Z
3,2,12,-3,3,2,3,2,Z
3,1,3,-9,-2,3,-6,1,Z
6,10,-3,-2,-3,-5,-6,-5,Z
-10,7,0,-1,-1,0,-2,-18,Z
-1,13,-4,-3,0,4,5,6,Z
2,-9,10,18,-3,-4,-4,-9,Z
-6,16,3,7,3,0,7,-11,Z
-3,1,-7,-4,1,-1,1,5,Z
-6,1,-16,-26,-9,-3,28,3,Z
5,4,1,5,-3,-7,-17,2,Z
-6,-7,-5,7,15,7,52,-14,Z
0,-5,13,-2,-4,-4,-13,-6,Z
-2,-12,8,-12,1,4,5,4,Z
-2,16,24,-20,-2,-1,-28,-30,Z
7,-6,-5,-17,0,2,-3,5,Z
-8,18,31,13,4,-1,-11,-10,Z
14,77,34,13,7,6,5,8,Z
-27,24,-15,-2,1,2,5,-9,Z
4,-9,-14,-1,-1,-7,-12,15,Z
-26,14,14,-14,14,-2,-4,-9,Z
-1,-2,9,16,-3,1,-1,3,Z
-1,-6,1,3,-10,-7,4,5,Z
3,-3,-1,-3,-2,-1,-3,-2,Z
7,3,-11,-3,-1,1,4,9,Z
3,-10,3,-3,-5,0,-10,-5,Z
